ALIEF TAYLOR,290323989620774690010982413847193092666
UNAT-BINGHAMTON,291222898110614738997185747731413601936
TAYLOR,33778936880876267052894358738405743654
UNAT-IDAHO,188409542318648563848509428725129929319
HOBBS,239734025850037403079195583244472058714
WILLIAM CAREY,240049224200783660818001602090431945106
UNAT-BRADLEY,26268315898858602164833296333497292296
CONROE OAK RIDGE,333974439529953812596604165908007583341
UNAT-USC UPSTATE,94599268401150895063899351392676070607
AMARILLO TASCOSA,113216672228673229295095318236644601694
QUINCY,222883014078997575144655139953529960871
UNAT-CENTRAL MICHIGAN,53066477772083083171740783704588307856
WEST ALABAMA,110531505989275164778282438932012250178
UNAT-OHIO STATE,183414660782670611436586131313051914082
UNAT-RICE,46375329622246290126884220922271411438
INDIANA TECH,88349127071551524060771208484844399453
CENTRAL ARK.,320031170739143441540958848816047262375
ALBUQUERQUE ACADEMY,212764562644676218237274543147234954930
MSU DENVER,49431834867593717015389778084241842099
METRO STATE,175179089152015050847226552743789857054
ARLINGTON BOWIE,231903648607558439635659848234917495983
WICHITA-WEST,180184889900737949843887728354415441108
EASTERN ILL.,77801958526151542735934202685107407511
VICTORIA WEST,296966417555025641653555722259381413025
UNAT-HIGH POINT,182603061554358256003230313731711179852
GARLAND NORTH GARLAND,157294748850982418396771249281204280550
UN-AZ STATE,47044860352318309887726909985584551412
UNAT-TEXAS SOUTHERN,250939241512197028463594237337785387118
GARLAND SACHSE,192738661942899220714950167408488961057
UNA - SAVANNAH STATE,121360132825443681635750268329577657368
TIFFIN,57238100868847562154461846145552747054
UNAT-MARQUETTE,298582759693753224730633339748649583053
UNAT-SOUTH FLORIDA,55808954242970529146535057823039429596
UNAT-TEXAS STATE,179293859340965550724115507899276675063
UNAT-LUBBOCK CHRISTIAN,80073426154400038285633935830068910375
UNAT-WASHINGTON ST.,68185288097048575997185723083467385644
AMERICAN HERITAGE,153206296055505204522786143008860720640
CAPE VERDE,254311222319843396975283079085820622624
LANE CC,304314081772798120792946992780009335966
UNAT-ILLINOIS-CHICAGO,59187799276766370601059264676188301491
UNAT-MARIST,312219716577673060898175537035245491236
SPRINGFIELD CATHOLIC,104867353154062722239185003254509007116
UNAT-SEATTLE U.,75882877930161126898565830878968974089
DOUGLAS,252314108222455020638878351876381570303
ANDALE,173591941458287125649627405491821880819
HOMESTEAD,99083532149888355561664368108280903701
UNAT-UTM,175474809159906699587997464193491723096
UNAT-VILLANOVA,25282435676563431926782303297968500153
RUSTON,293090452826324404836434817435077324005
ADIDAS,241035822524201985347475002013673916917
RAYTOWN,146269321083656244164824366282652090716
ABEO / SANTA BARBARA TC,201732916908714243149115075959709554328
UNAT-INCARNATE WORD,217635753706556490747920882172163810053
UNAT-TEXAS A&M,287261268215130600861471269494470894053
UNAT-MONMOUTH,30212702407770880588069820723191197965
JOHN CARROLL,137495922059654378164291524173260208848
ALASKA ANCHORAGE,213223210665309862727382506096706215276
TEXAS-SAN ANTONIO,303667891877335924708671699385129720751
UNAT-FIU,104614248958004757291777779186876622756
UNAT-MCNEESE STATE,162483693651088974440163305481106841491
UNAT-MONTANA,227874943930560976587372370595233542728
UNAT-LA SALLE,213631852016022504715822394932483599553
UNATTACHED - YPSI,126611749506416751940256826654992444486
GIBRALTAR,37388935016106436815488218208788417930
HOUSTON CYPRESS FALLS,333326405065397681678286532819841287941
UNAT-IOWA STATE,32503046979436720207318735894926065441
UNAT-WAGNER,235354747693746220463720843082137480214
BAKER,136126095275455746932127288073162460923
"SUMNER, JEWEL",54312802704890778852945891899382502594
UNAT-TULSA,327549093902462688247801826898768687120
UNAT-TEXAS A&M-CC,127153107545063074935843758124900047344
PENN ST.,216618591503853068954927285081317332849
UNAT-NORTHERN IOWA,90356945193708686496957730506032040946
UNAT-BAYLOR,136751463497629592119866288238101509503
UNAT-TENNESSEE ST.,131937334650642507576753476059137524498
TENNESSE STATE UNIV,69295554092129636485056499518780440938
UNAT-KENT STATE,135500603563425551330446390853960248758
MICHIGAN ST.,275269376333728271644716862742459720036
UNAT-MONTANA STATE,285025671907735906357469009300363054311
NEW ZEALAND,293509815505711107429970521152726522026
